Periode,ID client,Nombre de retraits effectues par carte,Nombre d'operations carte,Nombre d'operations Hors carte,Total mouvement d'affaires,Encours crdit immo,Encours Crdit consommation amortisable,Encours Crdit consommation renouvelable,Encours Compte Epargne,Encours Compte Epargne terme,montant encours AV,Offre attribuée
MARS;92-7A-70-EF;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;92-7D-02-F9;3;239.0;204.0;22750;78;0;0;0.0;278;964;Nouvelle Epargne écologique
MARS;92-8B-04-77;5;161.0;175.0;9963;66;0;0;0.0;26;901;Credit
MARS;92-92-33-F1;7;337.0;252.0;15868;14;0;0;0.0;52;5;Nouvelle Epargne écologique
MARS;92-98-47-6B;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;92-A7-FC-8E;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;92-A9-0D-26;3;119.0;126.0;14788;27;0;11 964;39.0;0;62;Credit
MARS;92-B2-33-16;3;431.0;224.0;29713;36;0;0;0.0;8 413;89;Nouvelle Epargne écologique
MARS;92-C4-C1-61;4;100.0;36.0;3938;52;0;0;0.0;0;0;Credit
MARS;92-CE-6D-C6;0;0.0;0.0;0;0;0;0;1.0;491;0;Nouvelle Carte (Etudiants)
MARS;92-DA-EA-EE;0;0.0;0.0;0;0;0;0;12.0;684;0;Nouvelle Carte (Etudiants)
MARS;92-DB-77-A5;0;0.0;0.0;0;0;0;0;96.0;5475;0;Nouvelle Carte (Etudiants)
MARS;92-F3-6F-99;5;427.0;270.0;33781;0;0;0;0.0;10;668;Nouvelle Epargne écologique
MARS;93-34-E2-C1;4;283.0;114.0;4416;90;0;0;0.0;3 581;51;Credit
MARS;93-40-25-E6;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;93-43-C3-10;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;93-73-D7-20;3;331.0;288.0;42634;26;0;0;0.0;65 146;42;Nouvelle Epargne écologique
MARS;93-76-21-DE;0;137.0;85.0;19406;15;0;0;0.0;8 926;3;Credit
MARS;93-7A-C7-E7;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;93-82-71-79;0;0.0;140.0;13094;80;0;0;0.0;48 288;44;Credit
MARS;93-A5-C4-16;4;437.0;320.0;16588;10;125 568;31;;96;0;Nouvelle Epargne écologique
MARS;93-A6-88-A1;0;103.0;20.0;1202;28;0;0;0.0;10;5;Credit
MARS;93-A9-95-DB;0;0.0;20.0;1999;65;45 128;29;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;93-AD-49-F5;0;385.0;135.0;18786;87;0;0;0.0;0;0;Credit
MARS;93-E0-EB-CD;0;0.0;2.0;30;0;0;0;0.0;0;500;Nouvelle Carte (Etudiants)
MARS;93-E2-47-63;3;84.0;161.0;50079;75;359 042;24;0.0;0;0;Credit
MARS;93-E5-CD-A0;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;94-01-D0-3D;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;94-0A-B0-64;7;193.0;258.0;14459;88;0;0;0.0;31 357;61;Nouvelle Epargne écologique
MARS;94-2D-C3-E7;0;263.0;272.0;24083;44;0;3 928;48.0;0;5 145;Nouvelle Epargne écologique
MARS;94-3D-4E-89;7;463.0;232.0;29068;88;0;14 542;80.0;0;3 157;Nouvelle Epargne écologique
MARS;94-63-02-A8;7;391.0;204.0;23509;98;175 387;67;0.0;0;29 558;Nouvelle Epargne écologique
MARS;94-6B-94-27;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;94-8A-55-93;0;0.0;48.0;6807;68;0;0;0.0;0;0;Credit
MARS;94-8D-E1-1B;0;217.0;201.0;24069;42;0;0;0.0;50 564;12;Nouvelle Epargne écologique
MARS;94-93-1C-9F;0;175.0;252.0;51443;16;140 750;0;0.0;0;85 742;Nouvelle Epargne écologique
MARS;94-A3-9F-B7;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;94-A9-D4-00;0;0.0;16.0;400;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;94-C1-54-E7;0;0.0;15.0;0;0;19 275;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;94-C4-B5-42;0;0.0;5.0;0;0;0;0;31.0;5;0;Nouvelle Carte (Etudiants)
MARS;94-D7-96-D7;3;283.0;174.0;16137;6;0;0;0.0;417;6165;Credit
MARS;94-E8-A9-6C;0;14.0;36.0;9440;0;0;0;0.0;0;0;Credit
MARS;94-FB-CD-01;6;457.0;306.0;74634;57;0;0;0.0;33 011;65;Nouvelle Epargne écologique
MARS;94-FD-0D-B8;7;313.0;270.0;26253;45;175 148;11;;59;0;Nouvelle Epargne écologique
MARS;95-05-01-6E;0;0.0;10.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;95-05-DB-C6;5;37.0;105.0;14745;95;0;0;0.0;859;74;Credit
MARS;95-06-58-B4;3;124.0;312.0;34907;99;58 746;87;;91;0;Nouvelle Epargne écologique
MARS;95-12-46-47;3;179.0;32.0;2141;36;0;0;0.0;380;31;Credit
MARS;95-21-19-C4;0;0.0;0.0;0;0;0;0;0.0;3045;0;Nouvelle Carte (Etudiants)
MARS;95-24-8A-FD;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;95-42-FF-16;6;271.0;266.0;42995;94;181 750;0;;91;0;Nouvelle Epargne écologique
MARS;95-43-44-6B;0;0.0;1.0;30;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;95-44-69-97;11;272.0;540.0;39816;45;0;0;0.0;735;1365;Nouvelle Epargne écologique
MARS;95-48-C0-C0;0;0.0;0.0;0;0;0;0;11.0;2875;0;Nouvelle Carte (Etudiants)
MARS;95-66-A3-78;0;0.0;2.0;15;0;0;0;231.0;735;0;Nouvelle Carte (Etudiants)
MARS;95-6F-54-94;6;457.0;168.0;34830;84;0;0;0.0;22 363;12;Credit
MARS;95-8F-78-D2;3;0.0;120.0;16188;0;0;0;0.0;10;5;Credit
MARS;95-8F-C9-A6;5;571.0;348.0;31469;64;0;0;0.0;4 778;96;Nouvelle Epargne écologique
MARS;95-98-36-DB;4;97.0;66.0;5828;22;0;0;0.0;4 248;39;Credit
MARS;95-AD-65-8B;0;8.0;3.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;95-C5-84-B9;0;0.0;3.0;0;0;0;0;;52;0;Nouvelle Carte (Etudiants)
MARS;95-C6-34-DD;0;0.0;2.0;20;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;95-CE-36-88;0;0.0;4.0;100;0;0;0;0.0;0;5 806;Nouvelle Carte (Etudiants)
MARS;95-FB-41-EE;12;543.0;568.0;33929;58;0;12 560;55.0;0;0;Nouvelle Epargne écologique
MARS;96-05-A5-92;0;409.0;248.0;29004;30;361 180;11;;41;0;Nouvelle Epargne écologique
MARS;96-0B-F3-BE;0;0.0;0.0;240000;0;0;0;0.0;0;0;Credit
MARS;96-10-A1-C8;0;0.0;0.0;0;0;0;0;;66;0;Nouvelle Carte (Etudiants)
MARS;96-2F-9C-8C;0;107.0;28.0;7349;68;0;0;0.0;35;511;Credit
MARS;96-34-7B-A2;0;0.0;4.0;0;0;0;0;11.0;886;0;Nouvelle Carte (Etudiants)
MARS;96-4A-49-92;0;0.0;20.0;0;0;0;0;;9;0;Nouvelle Carte (Etudiants)
MARS;96-4D-5F-68;3;145.0;108.0;10887;30;0;1 980;60.0;0;11;Credit
MARS;96-59-6A-1F;0;132.0;25.0;0;0;0;0;0.0;0;0;Credit
MARS;96-6D-4A-3C;0;0.0;2.0;50;0;0;0;;12;0;Nouvelle Carte (Etudiants)
MARS;96-8F-77-A3;0;0.0;14.0;0;0;18 775;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;96-92-4B-66;0;0.0;108.0;15700;86;0;0;0.0;0;0;Credit
MARS;96-A9-03-6E;3;14.0;16.0;280;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;96-AD-32-51;8;277.0;100.0;4924;45;0;0;0.0;0;0;Credit
MARS;96-BB-43-47;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;96-EA-3B-1F;3;223.0;108.0;9205;86;0;0;0.0;10;5;Credit
MARS;96-ED-00-FC;0;122.0;40.0;5629;70;0;0;0.0;0;0;Credit
MARS;96-F3-71-A0;0;0.0;42.0;594;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;97-03-DC-93;0;238.0;98.0;14346;78;0;0;0.0;0;0;Credit
MARS;97-18-C6-0F;3;381.0;200.0;15461;0;0;0;0.0;0;0;Credit
MARS;97-1B-28-50;0;95.0;128.0;64000;0;0;19 683;50.0;0;116;Credit
MARS;97-1F-DB-F3;3;203.0;192.0;34650;0;155 414;61;;0;0;Credit
MARS;97-27-93-12;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;97-2C-55-43;3;262.0;60.0;8602;55;0;0;0.0;8 426;68;Credit
MARS;97-45-16-90;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;97-4D-75-D2;0;14.0;52.0;1585;0;0;0;0.0;17;157;Nouvelle Carte (Etudiants)
MARS;97-52-64-CF;0;412.0;75.0;7302;65;0;0;0.0;379;92;Credit
MARS;97-5E-65-6F;0;0.0;27.0;3027;24;0;0;0.0;9 426;19;Nouvelle Carte (Etudiants)
MARS;97-62-D5-A1;0;0.0;8.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;97-68-98-12;0;391.0;42.0;4740;0;0;0;0.0;0;0;Credit
MARS;97-71-1A-55;0;52.0;315.0;23744;0;0;0;0.0;3 675;0;Nouvelle Epargne écologique
MARS;97-72-C1-20;0;0.0;0.0;0;0;0;0;;16;0;Nouvelle Carte (Etudiants)
MARS;97-99-DB-6B;3;79.0;63.0;5778;0;0;0;0.0;6 247;30;Credit
MARS;97-A0-76-37;0;0.0;49.0;4010;65;0;18 775;0.0;0;13 464;Nouvelle Carte (Etudiants)
MARS;97-AE-53-B9;0;301.0;144.0;3903;60;0;0;0.0;535;5;Credit
MARS;97-AE-D2-F7;3;855.0;512.0;91029;28;0;0;488.0;85;10 500;Nouvelle Epargne écologique
MARS;97-D5-B1-6F;0;207.0;260.0;18617;40;0;0;0.0;21;5355;Nouvelle Epargne écologique
MARS;97-DB-A8-79;0;202.0;105.0;19945;65;0;0;0.0;0;0;Credit
MARS;97-F1-32-92;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;97-FA-71-E8;0;32.0;70.0;8735;55;0;0;0.0;155;5155;Credit
MARS;98-0E-53-FC;4;169.0;126.0;41969;16;0;0;0.0;46 290;21;Credit
MARS;98-12-19-77;0;525.0;49.0;0;0;0;0;0.0;0;0;Credit
MARS;98-1E-DE-07;4;;682.0;122023;0;392 487;55;;49;99;Nouvelle Epargne écologique
MARS;98-22-FF-04;0;211.0;48.0;12600;0;0;0;0.0;0;0;Credit
MARS;98-3D-29-49;3;87.0;75.0;17672;0;0;0;0.0;93 732;72;Credit
MARS;98-51-2D-14;3;744.0;352.0;58656;51;45 997;74;0.0;0;2;Nouvelle Epargne écologique
MARS;98-63-D1-6B;4;520.0;486.0;40573;17;0;0;0.0;9 185;75;Nouvelle Epargne écologique
MARS;98-67-C3-D4;0;0.0;0.0;0;0;0;0;13.0;188;0;Nouvelle Carte (Etudiants)
MARS;98-77-3F-9C;3;63.0;96.0;836;8;0;15 281;49.0;0;0;Nouvelle Carte (Etudiants)
MARS;98-7A-A3-9E;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;98-84-4B-BB;0;0.0;0.0;0;0;0;0;;37;0;Nouvelle Carte (Etudiants)
MARS;98-9B-34-21;0;192.0;115.0;22267;20;282 665;0;0.0;0;0;Credit
MARS;98-A6-E1-24;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;98-D3-6A-F5;0;326.0;209.0;32671;87;0;0;;18;457;Nouvelle Epargne écologique
MARS;98-D5-30-B9;4;189.0;98.0;22102;57;0;0;0.0;40 329;72;Credit
MARS;98-DC-48-37;3;167.0;25.0;750;0;0;0;0.0;0;0;Credit
MARS;98-EC-25-F1;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;98-F1-6A-FC;0;272.0;45.0;7100;0;0;0;0.0;0;0;Credit
MARS;99-07-99-B0;3;295.0;66.0;6982;74;0;0;0.0;0;0;Credit
MARS;99-37-19-5D;0;791.0;840.0;122027;50;142 820;29;;54;0;Nouvelle Epargne écologique
MARS;99-52-7F-BA;0;0.0;0.0;0;0;0;0;1.0;5015;0;Nouvelle Carte (Etudiants)
MARS;99-5C-29-39;4;63.0;168.0;4282;53;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;99-5D-7D-34;15;709.0;507.0;16028;87;0;15 275;0.0;0;1 678;Nouvelle Epargne écologique
MARS;99-63-54-27;3;79.0;68.0;4416;64;0;0;0.0;0;441;Nouvelle Carte (Etudiants)
MARS;99-80-0B-08;0;0.0;44.0;4280;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;99-86-F1-01;4;0.0;0.0;26500;0;0;0;0.0;0;0;Credit
MARS;99-97-70-4D;0;0.0;2.0;50;0;0;0;0.0;0;2 942;Nouvelle Carte (Etudiants)
MARS;99-9F-45-2A;0;0.0;0.0;0;0;0;0;;53;0;Nouvelle Carte (Etudiants)
MARS;99-BA-FE-4F;7;245.0;196.0;19267;85;0;0;0.0;122;9445;Credit
MARS;99-D3-37-1D;0;373.0;66.0;2629;32;0;18 775;0.0;0;0;Credit
MARS;99-D4-6D-E3;0;0.0;0.0;0;0;0;0;648.0;396;0;Nouvelle Carte (Etudiants)
MARS;99-D7-25-E0;0;0.0;2.0;50;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;99-F6-E3-2B;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9A-0E-BE-8A;0;271.0;78.0;119491;44;0;45 275;0.0;0;21;Credit
MARS;9A-31-E5-01;0;109.0;48.0;13500;0;0;0;0.0;11 018;6;Credit
MARS;9A-54-45-27;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9A-5D-F6-BD;0;25.0;72.0;7461;36;0;0;0.0;0;0;Credit
MARS;9A-65-40-97;0;0.0;11.0;2394;65;0;0;0.0;23 313;45;Nouvelle Carte (Etudiants)
MARS;9A-80-B9-C3;0;0.0;8.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9A-85-B7-98;0;106.0;72.0;9524;52;0;0;0.0;0;0;Credit
MARS;9A-87-58-60;3;52.0;55.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9A-8C-7B-AF;0;0.0;9.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9A-A8-47-96;4;133.0;96.0;7528;8;0;0;0.0;0;0;Credit
MARS;9A-BC-60-C5;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9A-D6-D6-08;4;539.0;287.0;183603;35;0;20 275;0.0;0;12 075;Nouvelle Epargne écologique
MARS;9A-D7-9B-09;4;196.0;252.0;16853;76;0;6 401;5.0;0;14;Nouvelle Epargne écologique
MARS;9A-DC-21-5A;3;504.0;168.0;12416;25;0;0;0.0;7 684;18;Credit
MARS;9A-E8-87-BC;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9A-EC-6C-30;0;237.0;60.0;1771;30;0;0;0.0;0;0;Credit
MARS;9A-EE-F8-FC;5;252.0;60.0;4949;80;0;0;0.0;10 060;92;Credit
MARS;9B-05-04-1F;0;237.0;65.0;15240;45;0;0;0.0;6 654;44;Credit
MARS;9B-05-3B-4B;0;235.0;60.0;7183;84;0;0;0.0;0;0;Credit
MARS;9B-14-78-D0;0;0.0;12.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9B-31-8D-43;5;487.0;228.0;10162;38;0;0;0.0;451;5;Nouvelle Epargne écologique
MARS;9B-34-AA-41;0;920.0;297.0;78066;56;213 920;23;0.0;0;0;Nouvelle Epargne écologique
MARS;9B-3E-AC-23;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9B-53-F9-4E;12;187.0;126.0;9537;42;0;0;0.0;0;0;Credit
MARS;9B-68-10-53;3;574.0;154.0;16079;77;0;17 875;0.0;0;3 068;Credit
MARS;9B-69-19-C9;0;0.0;3.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9B-6E-AF-8B;3;179.0;60.0;11037;28;0;0;0.0;0;0;Credit
MARS;9B-75-F1-84;0;0.0;1.0;25;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9B-76-06-EE;0;0.0;3.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9B-90-69-23;0;0.0;0.0;0;0;0;0;11.0;109;0;Nouvelle Carte (Etudiants)
MARS;9B-92-81-FB;3;364.0;238.0;12739;72;0;18 775;0.0;0;1 092;Nouvelle Epargne écologique
MARS;9B-A7-3E-FD;0;182.0;30.0;16604;50;0;0;0.0;6 609;49;Credit
MARS;9B-DE-64-E7;0;0.0;98.0;12856;48;184 438;63;0.0;0;0;Credit
MARS;9B-FC-0B-4D;0;0.0;28.0;0;0;18 775;0;0.0;5 317;56;Nouvelle Carte (Etudiants)
MARS;9C-01-FB-7A;0;384.0;216.0;33900;55;164 288;13;0.0;0;9 990;Nouvelle Epargne écologique
MARS;9C-0D-AE-80;0;151.0;48.0;5139;44;0;0;0.0;0;0;Credit
MARS;9C-19-47-CC;5;217.0;78.0;8450;22;0;0;0.0;4 058;57;Credit
MARS;9C-1B-B1-42;0;0.0;2.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9C-1D-36-5F;0;28.0;91.0;31950;73;0;0;0.0;0;0;Credit
MARS;9C-20-C8-3B;0;0.0;27.0;8400;0;0;0;0.0;38 276;44;Credit
MARS;9C-35-67-6E;4;367.0;414.0;26585;82;0;0;0.0;2 100;0;Nouvelle Epargne écologique
MARS;9C-6C-13-F4;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9C-6D-64-C0;3;98.0;175.0;1522;50;0;0;0.0;0;588;Nouvelle Carte (Etudiants)
MARS;9C-83-05-B5;18;947.0;710.0;117170;30;65 472;82;;0;0;Nouvelle Epargne écologique
MARS;9C-95-BF-83;0;0.0;50.0;9290;95;0;0;0.0;4;9035;Credit
MARS;9C-BC-A4-E4;0;0.0;0.0;30784;68;0;0;0.0;0;0;Credit
MARS;9C-C1-C8-96;0;0.0;4.0;30;0;0;0;0.0;0;967;Nouvelle Carte (Etudiants)
MARS;9C-CA-A7-5F;3;283.0;246.0;157352;52;176 814;43;0.0;0;16 245;Nouvelle Epargne écologique
MARS;9C-CD-B3-74;0;193.0;60.0;2779;8;0;4 275;0.0;0;4 508;Credit
MARS;9C-E0-47-3C;0;0.0;0.0;0;0;0;0;;0;0;Nouvelle Carte (Etudiants)
MARS;9C-E3-66-1C;3;231.0;256.0;33611;84;0;0;0.0;5 945;58;Nouvelle Epargne écologique
MARS;9C-E5-8E-A1;0;0.0;20.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9C-FD-B2-0C;0;63.0;24.0;1608;0;0;0;0.0;2 297;30;Nouvelle Carte (Etudiants)
MARS;9D-13-9B-7D;0;0.0;649.0;34743;84;0;3 299;93.0;0;0;Nouvelle Epargne écologique
MARS;9D-18-3E-95;7;538.0;414.0;29378;7;0;0;0.0;13 902;96;Nouvelle Epargne écologique
MARS;9D-45-85-51;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9D-6C-20-3A;3;121.0;174.0;8555;82;0;0;0.0;6 745;89;Credit
MARS;9D-8C-7C-62;0;207.0;25.0;269;25;0;0;0.0;0;0;Credit
MARS;9D-94-A4-B5;0;625.0;48.0;8625;42;0;10 275;0.0;0;17 253;Credit
MARS;9D-A3-F5-2E;0;266.0;182.0;52800;58;25 528;24;0.0;0;8 526;Credit
MARS;9D-AD-02-93;0;85.0;54.0;2841;18;0;0;0.0;25 200;0;Nouvelle Carte (Etudiants)
MARS;9D-B8-B5-44;0;0.0;25.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9D-C1-B7-7A;5;447.0;286.0;19408;29;0;4 621;88.0;0;3 369;Nouvelle Epargne écologique
MARS;9D-CC-87-62;0;0.0;0.0;8800;0;0;0;0.0;0;0;Credit
MARS;9D-EC-F4-75;8;85.0;63.0;10565;58;0;0;0.0;14;3325;Credit
MARS;9D-F7-C7-19;0;7.0;25.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9D-FC-2C-37;0;630.0;105.0;17917;83;0;0;0.0;69;6045;Credit
MARS;9E-11-24-CF;0;0.0;30.0;3457;70;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9E-20-69-C2;3;91.0;42.0;6913;56;0;0;0.0;0;0;Credit
MARS;9E-22-DB-A5;0;0.0;4.0;30;0;0;0;44.0;4885;0;Nouvelle Carte (Etudiants)
MARS;9E-27-76-F2;0;0.0;72.0;10602;0;261 875;44;0.0;0;2;Credit
MARS;9E-2D-3A-22;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9E-40-07-96;0;12.0;35.0;4675;0;0;18 775;0.0;0;10;Nouvelle Carte (Etudiants)
MARS;9E-41-0C-E4;0;406.0;56.0;0;0;0;0;0.0;0;0;Credit
MARS;9E-43-CC-63;0;0.0;25.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9E-6E-46-CF;0;520.0;162.0;18364;41;0;0;0.0;3 431;0;Credit
MARS;9E-70-9F-3E;0;0.0;18.0;6000;0;351 581;94;0.0;0;0;Credit
MARS;9E-77-FA-D3;7;361.0;84.0;5550;60;0;0;0.0;11;1825;Credit
MARS;9E-7D-49-B0;0;145.0;48.0;2382;54;0;0;0.0;0;0;Credit
MARS;9E-9D-B8-A3;0;0.0;51.0;4595;7;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9E-A5-B3-78;0;9.0;98.0;2978;50;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9E-B3-6C-DD;3;137.0;290.0;33961;30;0;0;0.0;0;0;Nouvelle Epargne écologique
MARS;9E-C9-DC-F9;0;469.0;290.0;40613;95;361 180;11;0.0;0;1 050;Nouvelle Epargne écologique
MARS;9E-CD-8C-24;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9E-EE-DB-93;0;0.0;54.0;2352;50;0;0;0.0;14;9625;Nouvelle Carte (Etudiants)
MARS;9E-FA-50-96;0;7.0;25.0;70;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9E-FE-8E-99;0;0.0;0.0;634;0;0;0;;93;0;Nouvelle Carte (Etudiants)
MARS;9F-00-C0-6D;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9F-03-6B-00;6;119.0;86.0;11308;98;0;0;0.0;75 621;34;Credit
MARS;9F-10-32-7B;0;0.0;1.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9F-30-F2-3E;3;52.0;21.0;570;0;0;0;;2;0;Nouvelle Carte (Etudiants)
MARS;9F-6B-6D-4C;0;0.0;80.0;0;0;18 775;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9F-8B-AF-BD;0;0.0;3.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9F-93-BD-FC;0;0.0;0.0;63888;48;0;0;0.0;0;0;Credit
MARS;9F-98-B3-63;0;0.0;77.0;9780;61;0;0;0.0;0;0;Credit
MARS;9F-A3-04-09;0;0.0;0.0;0;0;0;0;;99;0;Nouvelle Carte (Etudiants)
MARS;9F-A9-0A-30;4;322.0;198.0;466077;87;0;0;0.0;7 619;90;Credit
MARS;9F-BF-4F-EC;0;0.0;42.0;42;0;18 016;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9F-C0-A3-25;0;0.0;25.0;1500;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;9F-CC-2E-0D;0;0.0;0.0;0;0;0;0;;9;0;Nouvelle Carte (Etudiants)
MARS;9F-DF-F0-28;0;127.0;45.0;2293;50;0;0;0.0;0;0;Credit
MARS;9F-E4-86-A5;0;0.0;0.0;0;0;0;0;0.0;0;54;Nouvelle Carte (Etudiants)
MARS;9F-EB-B2-A6;3;67.0;195.0;21727;62;295 673;16;0.0;0;0;Credit
MARS;A0-0C-D4-0C;0;178.0;153.0;9414;0;0;2 086;18.0;0;5 018;Credit
MARS;A0-20-C4-71;0;12.0;23.0;2337;39;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;A0-28-66-C2;0;457.0;85.0;18335;95;0;0;0.0;4 437;76;Credit
MARS;A0-57-DD-B1;0;42.0;35.0;5164;65;0;0;0.0;0;0;Credit
MARS;A0-5D-EF-74;4;844.0;316.0;43911;74;0;1 778;4.0;0;18 375;Nouvelle Epargne écologique
MARS;A0-60-AB-1E;0;181.0;114.0;3980;82;0;0;0.0;0;0;Credit
MARS;A0-71-18-51;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;A0-77-D9-66;6;431.0;192.0;15874;16;0;0;0.0;6 829;80;Credit
MARS;A0-7D-72-45;0;0.0;30.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;A0-7F-82-46;0;302.0;220.0;28974;5;284 869;12;0.0;0;13 771;Nouvelle Epargne écologique
MARS;A0-97-24-F9;0;0.0;6.0;0;0;0;0;;61;0;Nouvelle Carte (Etudiants)
MARS;A0-AE-52-87;0;0.0;25.0;0;0;18 775;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;A0-B6-31-9F;0;0.0;77.0;58614;15;89 210;79;0.0;0;24 638;Credit
MARS;A0-D9-1B-40;0;40.0;12.0;843;99;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;A1-36-8E-D0;3;394.0;315.0;50231;16;0;0;1022.0;42;73;Nouvelle Epargne écologique
MARS;A1-46-02-CB;0;231.0;160.0;4416;0;0;17 775;0.0;0;2 887;Credit
MARS;A1-49-94-F9;0;27.0;40.0;188;2;0;0;0.0;0;42;Nouvelle Carte (Etudiants)
MARS;A1-76-4F-30;0;0.0;0.0;0;0;0;0;;71;0;Nouvelle Carte (Etudiants)
MARS;A1-79-1B-2D;0;143.0;60.0;2249;0;0;0;0.0;0;0;Credit
MARS;A1-90-7C-38;0;0.0;0.0;0;0;0;0;12.0;6;0;Nouvelle Carte (Etudiants)
MARS;A1-91-6D-39;3;475.0;144.0;27000;0;0;0;0.0;6 009;75;Credit
MARS;A1-99-47-5F;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
